gender,region,education,age,responses_t1_1,responses_t1_2,responses_t2_1,responses_t2_2,responses_t3_1,responses_t3_2,responses_t4_1,responses_t4_2,responses_t5_1,responses_t5_2,responses_t6_1,responses_t6_2,responses_t7_1,responses_t7_2,responses_t8_1,responses_t8_2,responses_t9_1,responses_t9_2,responses_t10_1,responses_t10_2,responses_t11_1,responses_t11_2,responses_t12_1,responses_t12_2,responses_t13_1,responses_t13_2,responses_t14_1,responses_t14_2,responses_t15_1,responses_t15_2,responses_t16_1,responses_t16_2,responses_t17_1,responses_t17_2,responses_t18_1,responses_t18_2,responses_t19_1,responses_t19_2,responses_t20_1,responses_t20_2,prediction_age,age_imputed,prediction_education,education_imputed,prediction_gender,gender_imputed
NA,NA,NA,NA,1,1,0.5,1,1,2,1,1,1,1,1,1,0,1,1,1,0,2,0.5,1,0,1,0.5,1,0.5,1,0,1,1,1,0,1,1,1,0,2,0.5,1,1,1,NA,NA,NA,NA,NA,NA
female,Lima,graduate,32,1,1,1,2,1,2,1,1,0.5,1,1,1,1,1,1,2,0,1,1,1,0.5,1,1,1,0.5,1,0,1,0,1,0.5,1,0,2,1,1,0.5,1,1,1,NA,32,NA,graduate,NA,female
male,Lima Metropolitana,undergraduate,29,0.5,2,1,2,1,2,1,2,1,1,1,2,0.5,1,0,1,0,2,0.5,1,0.5,1,0.5,1,1,1,0,1,1,2,0.5,2,1,2,0,1,0,1,0.5,1,NA,29,NA,undergraduate,NA,male
female,Lima,undergraduate,25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0.5,1,0,1,1,1,0,1,1,1,0.5,1,1,1,0.5,1,NA,25,NA,undergraduate,NA,female
female,Lima Metropolitana,undergraduate,25,0.5,2,1,2,1,2,1,1,1,2,0.5,1,0,1,1,1,0,1,0.5,1,1,2,1,2,1,1,0,1,1,1,0,1,1,2,0.5,1,0,1,1,1,NA,25,NA,undergraduate,NA,female
male,Lima,graduate,39,1,2,1,1,1,1,1,2,1,1,0.5,2,1,1,0,1,0,2,1,1,1,1,1,2,1,1,1,1,0,1,0,1,0,1,0,2,0,1,1,2,NA,39,NA,graduate,NA,male
female,Lima,graduate,25,1,2,0.5,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,1,1,0.5,1,0,1,1,2,0,1,0,1,0,1,1,1,0,1,0.5,1,0,1,NA,25,NA,graduate,NA,female
female,Callao,secondary,45,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.5,1,0,1,0.5,1,0,1,0,1,1,1,1,1,0,1,NA,45,NA,secondary,NA,female
female,Lima Metropolitana,undergraduate,31,1,2,1,1,1,2,0.5,1,1,1,0,1,0,1,0.5,1,0,1,1,2,0.5,1,0,1,0.5,1,0,1,1,1,0.5,1,1,1,0,1,0.5,1,1,1,NA,31,NA,undergraduate,NA,female
male,Lima,undergraduate,19,1,2,1,2,1,2,1,1,1,1,0,1,1,2,0.5,1,0,2,1,2,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,0,2,0,2,0.5,1,1,2,NA,19,NA,undergraduate,NA,male
male,Lima Metropolitana,undergraduate,37,1,2,0.5,1,1,2,1,1,1,1,0,1,0,1,1,1,0,1,0.5,1,0,1,0,1,1,2,1,2,0.5,1,1,1,1,1,0,1,0,1,1,1,NA,37,NA,undergraduate,NA,male
female,Lima,secondary,19,1,2,1,2,1,2,0,1,1,2,1,2,0.5,1,1,2,0,2,1,1,1,1,1,1,1,2,1,2,0.5,1,0.5,1,1,1,1,2,0,1,1,2,NA,19,NA,secondary,NA,female
female,Lima,undergraduate,20,0.5,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,0,1,0.5,1,1,1,1,1,1,1,0,1,1,1,0.5,1,1,1,1,1,0.5,1,0.5,1,NA,20,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,0,1,1,1,0,1,0,1,1,1,0.5,1,1,1,0,1,0,1,1,1,0.5,1,1,1,1,1,1,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima,undergraduate,20,1,2,0.5,1,1,2,1,2,0.5,1,0,2,0,1,0.5,1,1,2,1,1,0,1,0,1,1,2,1,2,0,1,1,1,1,1,1,2,0,1,1,1,NA,20,NA,undergraduate,NA,male
NA,NA,NA,NA,0,2,0.5,1,1,2,1,2,1,1,1,2,0,1,0,1,0.5,2,0.5,1,0.5,1,1,1,1,2,0.5,2,1,1,1,1,1,1,0,2,0,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Callao,graduate,28,0,2,1,2,1,2,1,1,1,2,0.5,1,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,1,1,2,0.5,1,1,2,0,2,0.5,1,0.5,1,NA,28,NA,graduate,NA,female
female,Extranjero,NA,55,1,2,0,1,1,2,1,1,1,1,1,2,1,1,1,1,0.5,2,1,1,1,1,0.5,1,1,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,55,undergraduate,undergraduate,NA,female
NA,Lima,undergraduate,30,0,1,1,2,1,2,1,2,1,2,0,1,0,1,0.5,1,0,2,0,1,1,2,1,2,1,1,0,1,1,2,0,2,1,2,1,1,1,1,1,1,NA,30,NA,undergraduate,female,female
NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0.5,1,1,2,0,1,1,1,0,1,1,1,1,1,1,2,0.5,1,NA,NA,NA,NA,NA,NA
male,Callao,undergraduate,18,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5,1,0,1,0,1,0.5,1,1,1,NA,18,NA,undergraduate,NA,male
male,Huánuco,secondary,30,1,2,0.5,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0,1,1,2,0,1,0,1,0.5,1,0,1,1,1,1,2,1,1,NA,30,NA,secondary,NA,male
male,Callao,secondary,50,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.5,1,1,1,1,1,0.5,1,0,1,0.5,1,0,1,0.5,1,1,1,1,1,NA,50,NA,secondary,NA,male
female,Arequipa,secondary,33,1,1,0,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,NA,33,NA,secondary,NA,female
female,Arequipa,graduate,41,0,2,1,2,1,2,1,1,1,2,1,1,0,1,0,1,0,2,0,2,1,2,1,2,0.5,2,0,1,1,2,0,1,1,2,0.5,1,1,1,0.5,1,NA,41,NA,graduate,NA,female
male,Lima,undergraduate,27,1,2,0.5,1,1,2,0.5,2,1,2,0.5,2,1,2,0.5,2,0,2,1,2,0.5,2,0.5,1,1,2,0,1,1,2,1,2,0.5,2,1,1,0.5,1,0.5,1,NA,27,NA,undergraduate,NA,male
female,San Martín,undergraduate,35,1,2,0,2,1,2,1,1,1,1,1,2,1,2,0.5,1,1,2,1,1,0,1,0.5,1,1,2,0,1,0,1,0.5,1,0.5,2,0,1,0.5,2,1,1,NA,35,NA,undergraduate,NA,female
NA,NA,NA,NA,0.5,1,0,1,1,1,0.5,1,0.5,1,0.5,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0.5,1,1,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA
female,Lima,undergraduate,36,1,2,1,1,1,2,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,NA,36,NA,undergraduate,NA,female
female,Lima Metropolitana,undergraduate,25,1,2,0.5,1,1,2,1,2,1,1,0,2,0,1,0,1,0,2,1,2,0.5,2,1,2,1,2,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,2,NA,25,NA,undergraduate,NA,female
male,Callao,undergraduate,25,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,1,1,0,1,0.5,1,1,1,NA,25,NA,undergraduate,NA,male
NA,NA,NA,NA,0,1,0,1,1,1,1,1,0.5,1,0,1,0,1,0,1,0,1,0.5,1,1,1,0.5,1,1,1,0,1,0,1,0.5,1,1,1,0,1,0,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Lima,undergraduate,36,1,2,1,1,1,2,0,1,1,2,0,1,1,1,1,1,0,2,1,1,0,1,0,1,1,2,0,1,1,2,0,1,1,1,0,1,0,1,1,1,NA,36,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,0.5,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,2,0.5,1,1,2,0.5,1,1,1,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,2,1,2,1,1,0.5,1,1,1,0.5,2,0.5,1,0,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Lima Metropolitana,undergraduate,22,1,2,1,1,1,2,0,1,0.5,1,0,2,0.5,1,1,2,0,2,1,1,0.5,1,0,1,1,1,0,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,NA,22,NA,undergraduate,NA,female
female,Lima,undergraduate,40,0.5,1,1,1,1,2,1,1,1,1,1,1,0,1,0.5,1,0,1,0,1,1,1,1,2,1,1,0,1,1,2,0,1,1,2,0.5,1,1,1,1,1,NA,40,NA,undergraduate,NA,female
male,Huánuco,NA,29,1,2,1,1,0.5,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0.5,1,1,1,1,2,1,1,1,1,NA,29,undergraduate,undergraduate,NA,male
male,Arequipa,undergraduate,22,1,2,0.5,1,1,2,1,1,1,1,0.5,1,0,1,0.5,1,1,2,0.5,1,0,1,0.5,1,1,1,1,1,0.5,1,0.5,1,1,1,0,1,0,1,1,1,NA,22,NA,undergraduate,NA,male
male,Huánuco,NA,24,0,2,1,2,0,1,1,1,0,1,0,1,0,1,1,2,0,2,1,1,0,2,1,2,1,1,0,1,0,1,0,1,1,2,0,1,1,2,1,1,NA,24,undergraduate,undergraduate,NA,male
female,Lima,undergraduate,28,0,2,1,2,1,2,0,2,1,2,1,1,0,1,0,1,0,2,0,1,1,2,1,2,1,2,0,1,1,2,1,2,1,2,0,2,1,1,1,1,NA,28,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,0,1,1,1,0,1,1,1,0.5,1,0,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2,0,1,0.5,1,1,1,NA,NA,NA,NA,NA,NA
male,La Libertad,undergraduate,19,1,2,1,2,1,2,1,1,1,1,0.5,1,0,1,1,1,0,2,0.5,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,2,0,1,0,1,0.5,1,NA,19,NA,undergraduate,NA,male
male,La Libertad,undergraduate,20,1,2,1,2,1,1,0.5,1,1,1,0,1,1,1,0.5,2,0,2,0.5,1,1,1,1,1,1,2,0,2,1,1,0.5,1,1,1,0,1,0,1,0.5,1,NA,20,NA,undergraduate,NA,male
female,Puno,graduate,37,0.5,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0,1,0.5,1,0.5,1,0.5,1,1,1,0.5,1,0,1,1,1,0.5,1,0.5,1,0.5,1,1,1,1,1,NA,37,NA,graduate,NA,female
male,Lima,undergraduate,36,1,2,0,2,1,1,1,2,1,1,0,1,0.5,1,1,1,1,1,0,1,0.5,1,0.5,1,1,2,1,1,0,1,1,1,1,2,1,1,0,1,0.5,1,NA,36,NA,undergraduate,NA,male
male,La Libertad,graduate,39,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.5,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,NA,39,NA,graduate,NA,male
male,Lima Metropolitana,graduate,31,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2,0.5,1,1,2,1,1,1,1,0,2,1,2,0,1,1,2,0,2,1,2,1,1,NA,31,NA,graduate,NA,male
NA,NA,undergraduate,21,1,2,1,2,1,2,0.5,1,1,2,1,1,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1,0.5,1,0,1,1,2,0.5,1,0.5,2,0.5,1,0.5,1,0.5,1,NA,21,NA,undergraduate,NA,NA
NA,Lima,undergraduate,30,1,2,1,1,1,2,1,2,1,1,0.5,1,1,2,0.5,1,0.5,1,0.5,1,0.5,2,1,2,1,1,0.5,2,1,1,0.5,1,NA,NA,0,2,NA,NA,1,1,NA,30,NA,undergraduate,NA,NA
female,Lima,secondary,19,0,1,1,2,1,2,1,1,1,2,1,1,0,1,0.5,1,1,2,0,1,0.5,1,0.5,1,1,1,1,1,1,2,1,1,1,2,0.5,2,0,1,0.5,1,NA,19,NA,secondary,NA,female
female,San Martín,undergraduate,NA,1,2,1,1,1,2,1,2,0,2,1,1,1,1,1,2,1,2,1,1,1,2,0.5,2,1,1,1,2,0.5,1,1,2,1,2,1,2,1,2,1,1,40.684628,40.684628,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,2,1,2,1,2,1,2,1,1,0,2,0.5,1,0,1,0,1,1,2,1,2,1,1,1,1,1,2,0,1,1,2,0.5,1,0.5,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Apurímac,undergraduate,21,1,2,1,2,1,2,0.5,1,1,2,1,1,0.5,2,0.5,1,0,1,1,2,1,2,1,2,0.5,1,0,1,1,1,0,1,1,2,0.5,2,0.5,1,1,2,NA,21,NA,undergraduate,NA,female
male,Áncash,secondary,27,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.5,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,NA,27,NA,secondary,NA,male
male,Lima Metropolitana,undergraduate,32,1,1,0,1,1,2,1,1,1,1,0,2,1,2,1,2,1,1,1,2,0.5,1,1,2,1,1,1,1,0,1,0.5,1,0,2,0.5,2,0,1,0,1,NA,32,NA,undergraduate,NA,male
NA,NA,NA,NA,1,2,0.5,1,1,2,1,1,1,1,0.5,1,0.5,1,1,1,1,2,1,1,1,1,1,2,1,2,0.5,1,1,1,1,1,0,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima Metropolitana,undergraduate,26,1,2,0,1,1,2,1,1,1,1,1,1,0.5,1,1,1,0,2,1,1,1,1,0.5,1,1,1,0,1,1,1,1,1,0.5,1,1,2,0.5,1,1,1,NA,26,NA,undergraduate,NA,male
male,Lima,graduate,34,0,2,1,1,1,2,1,2,1,1,1,1,0,1,0,1,0,2,0.5,1,1,1,1,2,1,1,0,1,1,1,0,1,1,2,0.5,1,0,1,1,1,NA,34,NA,graduate,NA,male
female,NA,undergraduate,64,1,2,0,1,1,2,1,2,0,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,2,0,1,0,1,1,1,1,1,0,1,0,1,0,2,NA,64,NA,undergraduate,NA,female
male,Lima,secondary,24,1,2,0,2,1,2,1,2,0.5,2,0,1,0.5,2,1,2,0.5,2,1,2,1,2,1,1,1,1,1,1,0,1,0.5,2,0.5,2,0.5,2,0,1,1,1,NA,24,NA,secondary,NA,male
male,Loreto,graduate,40,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0.5,1,1,1,0,1,0.5,1,1,1,1,1,0,1,0.5,1,0,1,1,1,0,1,0.5,1,NA,40,NA,graduate,NA,male
female,Lima,secondary,19,0.5,2,0,1,1,2,1,2,0,1,1,1,0,1,1,2,0,2,0.5,1,1,2,1,2,1,1,0,1,0,1,0,2,1,2,0.5,2,0.5,1,0,1,NA,19,NA,secondary,NA,female
female,Lima,undergraduate,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,1,1,1,1,1,1,NA,30,NA,undergraduate,NA,female
female,Lima,undergraduate,23,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,23,NA,undergraduate,NA,female
male,Lima,graduate,29,1,2,1,2,1,2,0.5,1,1,1,0,1,1,1,0.5,1,1,2,1,1,1,1,0,1,0,1,0.5,1,0,1,1,1,0.5,1,0.5,1,1,2,1,2,NA,29,NA,graduate,NA,male
male,Lima Metropolitana,secondary,18,1,2,1,2,1,2,1,2,1,2,0,2,1,2,1,2,0,2,1,2,1,2,1,2,1,2,0,2,1,2,0,2,0,2,0,2,1,2,1,2,NA,18,NA,secondary,NA,male
male,Lima,undergraduate,19,1,2,1,2,1,2,1,1,1,2,0.5,1,1,2,1,1,0,2,0.5,2,1,2,0.5,1,1,2,0,2,1,2,0.5,1,1,2,0.5,2,1,2,1,1,NA,19,NA,undergraduate,NA,male
diverse,Lima Metropolitana,graduate,30,0.5,2,1,2,1,2,1,2,1,1,0.5,1,1,1,1,1,0,2,0.5,1,1,1,1,2,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,2,0,1,1,1,NA,30,NA,graduate,NA,diverse
NA,NA,NA,NA,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0.5,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA
male,Extranjero,secondary,19,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,NA,19,NA,secondary,NA,male
NA,Lima,undergraduate,NA,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0,1,0.5,1,0,1,0,1,0.5,1,1,1,0.5,1,0,1,1,1,0.5,1,1,1,0,1,1,1,0.5,1,22.413048,22.413048,NA,undergraduate,NA,NA
male,Lima,undergraduate,19,1,2,1,2,1,2,0.5,1,1,2,0.5,1,1,2,1,1,0,2,1,1,1,2,0.5,1,1,2,0,1,1,2,0,1,1,2,1,2,1,1,1,1,NA,19,NA,undergraduate,NA,male
female,Lima,graduate,26,1,2,0,1,1,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0.5,1,0.5,1,0,2,0,1,0.5,2,1,2,0,2,0,1,1,1,NA,26,NA,graduate,NA,female
female,Lima Metropolitana,NA,20,1,2,1,1,1,2,1,1,1,1,0,1,0.5,1,0.5,1,0,1,1,1,1,1,0.5,1,1,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,NA,20,undergraduate,undergraduate,NA,female
male,Lima,undergraduate,22,0,2,0,1,1,2,1,1,0,1,1,1,0,1,0.5,1,0,2,1,1,0.5,1,1,1,1,2,1,2,0,1,0.5,1,1,1,1,1,0,1,1,1,NA,22,NA,undergraduate,NA,male
male,Apurímac,undergraduate,28,1,2,1,2,1,2,0.5,1,1,1,0.5,2,0.5,2,1,2,1,2,0.5,1,0.5,1,1,2,1,2,0.5,2,1,2,0.5,1,1,2,1,2,1,1,1,2,NA,28,NA,undergraduate,NA,male
female,NA,NA,NA,1,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,female
female,Lima,graduate,49,0,1,0,1,1,2,1,2,0.5,2,1,2,0,2,1,2,0,2,1,2,1,2,1,2,1,2,0,2,0,2,1,2,1,2,0,2,1,2,0,2,NA,49,NA,graduate,NA,female
female,Ica,primary,44,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,2,1,2,0,2,1,2,0,2,0,2,0,2,0,2,1,2,1,2,0.5,2,1,2,NA,44,NA,primary,NA,female
male,Lima,undergraduate,30,0.5,2,1,1,1,2,1,1,1,1,1,2,0,1,1,1,0,1,0.5,1,1,2,1,1,1,2,0,2,1,1,0,2,1,1,0,1,0,1,1,1,NA,30,NA,undergraduate,NA,male
male,La Libertad,secondary,18,1,2,1,2,1,2,0.5,1,0.5,1,0,1,0.5,1,1,1,0,1,0.5,1,0.5,1,0.5,1,1,2,0,1,0,1,0.5,1,1,2,0,2,0.5,1,0.5,1,NA,18,NA,secondary,NA,male
male,Apurímac,undergraduate,57,1,2,1,2,0,2,1,2,0.5,1,1,2,1,2,1,2,1,2,0.5,1,1,2,0,1,0,1,1,1,0,1,0,2,1,2,1,1,1,2,1,2,NA,57,NA,undergraduate,NA,male
male,Lima,graduate,33,1,2,1,1,1,2,0.5,1,0.5,1,0,1,0,1,0.5,1,0,2,1,2,0.5,1,0,1,1,1,0,1,1,1,0,2,1,1,0,2,0.5,1,0.5,1,NA,33,NA,graduate,NA,male
male,Áncash,undergraduate,34,1,2,1,1,1,2,1,1,1,1,1,1,0,1,0,1,0,2,1,1,1,1,1,2,1,1,0,1,1,1,0,1,1,1,1,2,1,1,1,1,NA,34,NA,undergraduate,NA,male
male,Arequipa,graduate,62,0,2,1,1,1,1,1,1,1,1,0,1,0.5,1,1,1,0,2,0.5,1,0.5,1,1,1,1,2,0,1,1,1,1,1,1,2,1,2,0,1,0,1,NA,62,NA,graduate,NA,male
female,Lima,NA,20,1,2,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,2,0,1,0.5,1,1,1,1,1,0.5,1,1,1,0,1,1,2,1,1,0,1,0.5,1,NA,20,undergraduate,undergraduate,NA,female
female,Lima Metropolitana,graduate,35,1,2,0.5,1,1,2,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0,2,1,2,0.5,1,0,2,1,2,0.5,1,1,1,NA,35,NA,graduate,NA,female
male,Arequipa,undergraduate,68,1,2,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,2,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0,1,0.5,1,0,1,1,2,NA,68,NA,undergraduate,NA,male
male,Arequipa,NA,60,1,2,0,1,1,2,1,2,0,1,1,1,0,1,0,1,0,2,1,1,0,1,1,1,1,1,0.5,1,0,1,1,1,0,1,0.5,1,0,1,1,1,NA,60,graduate,graduate,NA,male
NA,NA,undergraduate,24,0.5,2,0.5,2,0,2,1,2,1,2,0.5,2,0.5,2,0.5,2,1,2,1,2,0.5,2,1,2,1,2,0.5,2,1,2,1,2,0.5,2,0.5,2,0,1,1,2,NA,24,NA,undergraduate,NA,NA
male,Arequipa,graduate,36,1,2,0,2,1,2,1,2,1,2,0,2,1,2,0,1,1,2,1,2,1,2,1,2,1,2,0,2,1,2,0,2,0,2,1,2,0,2,1,2,NA,36,NA,graduate,NA,male
female,Junín,undergraduate,19,1,1,0.5,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0.5,1,0.5,1,NA,19,NA,undergraduate,NA,female
female,Lima Metropolitana,undergraduate,24,1,2,1,2,1,2,0.5,1,1,2,0.5,1,0.5,1,0,1,0,2,0.5,1,0.5,1,1,2,1,2,0.5,1,1,2,0.5,1,1,1,0,1,1,2,1,1,NA,24,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,1,0.5,1,0.5,1,0,1,0,1,1,2,0.5,2,1,1,0.5,1,1,1,1,1,1,2,0,1,0.5,1,0.5,2,1,1,0,1,0.5,1,NA,NA,NA,NA,NA,NA
male,Lima,secondary,21,0.5,2,0,1,1,2,0.5,1,0.5,1,0,1,0.5,1,1,2,0,1,1,2,0.5,1,0,1,1,2,0,1,0.5,1,1,1,0.5,1,0,1,1,1,0.5,1,NA,21,NA,secondary,NA,male
female,NA,undergraduate,25,NA,NA,1,1,1,2,NA,NA,1,2,NA,NA,0,1,0,1,NA,NA,1,2,NA,NA,NA,NA,1,2,0,1,1,1,0,2,1,1,1,2,0,1,0.5,1,NA,25,NA,undergraduate,NA,female
female,Lima,NA,27,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,NA,27,undergraduate,undergraduate,NA,female
NA,NA,NA,NA,1,1,0.5,1,1,1,1,1,1,1,NA,NA,0.5,1,0,1,0.5,1,1,1,NA,NA,NA,NA,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
female,Lima,undergraduate,26,1,1,1,2,1,2,0,1,1,2,1,1,1,1,0,1,0,2,0,1,1,1,0,1,1,1,0,2,1,2,0.5,1,1,2,0,1,0.5,1,0.5,1,NA,26,NA,undergraduate,NA,female
male,Lima,undergraduate,34,1,2,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,2,1,1,1,1,1,2,1,2,0,1,1,1,0.5,1,0.5,2,0,1,1,1,NA,34,NA,undergraduate,NA,male
NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,1,2,1,2,0,1,0,1,NA,NA,1,2,NA,NA,NA,NA,1,2,0,1,1,1,0,2,1,1,1,2,0,1,0,1,NA,NA,NA,NA,NA,NA
male,Lima,graduate,28,1,1,0.5,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,0,1,0.5,1,1,1,1,1,0.5,1,0.5,1,0.5,1,0,1,0.5,1,1,1,0.5,1,1,1,NA,28,NA,graduate,NA,male
NA,NA,NA,NA,0.5,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,0,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,NA,NA,NA,NA,NA,NA
male,La Libertad,secondary,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,1,1,1,1,NA,19,NA,secondary,NA,male
male,Lima,undergraduate,22,1,2,0,1,1,1,1,1,0.5,1,0,1,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,2,0.5,1,0,1,1,1,0,1,1,1,0,1,1,1,NA,22,NA,undergraduate,NA,male
female,Lima,graduate,35,1,2,1,2,1,2,1,1,1,1,1,1,0,1,0,1,0.5,2,0,1,0,1,1,1,1,2,0,1,1,2,1,2,1,1,1,2,1,2,1,2,NA,35,NA,graduate,NA,female
female,Lima,graduate,50,1,2,0,1,1,1,0.5,1,0,1,0,1,1,2,1,2,0.5,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,NA,50,NA,graduate,NA,female
female,Lima,graduate,49,1,2,0.5,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,NA,49,NA,graduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,1,1,1,1,0.5,1,1,2,0.5,2,0.5,1,1,2,1,1,1,2,1,1,1,2,0.5,1,0,2,1,2,1,2,0,1,1,1,NA,NA,NA,NA,NA,NA
female,Lima,NA,55,1,2,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,NA,55,graduate,graduate,NA,female
female,San Martín,undergraduate,49,1,2,NA,NA,1,2,1,2,1,1,NA,NA,1,2,1,1,1,1,0,1,1,2,1,1,1,2,0,1,0,1,0,1,1,2,0.5,1,1,1,1,1,NA,49,NA,undergraduate,NA,female
